species;xcoord;ycoord
PODMUR;753536.0657;6266057.111
PODMUR;754320.4016;6267229.479
PODMUR;782655.8988;6279885.576
PODMUR;782315.0174;6281261.019
PODMUR;782727.3743;6280331.883
PODMUR;782693.3835;6280555.626
PODMUR;783008.7478;6279993.14
PODMUR;782614.2223;6280449.624
PODMUR;829398.5541;6307384.753
PODMUR;829394.4108;6307390.886
PODMUR;830206.0008;6306677.793
PODMUR;836388.5395;6312697.643
PODMUR;836258.7838;6312568.508
PODMUR;836305.8815;6312611.77
PODMUR;799876.2178;6295166.373
PODMUR;799881.3863;6295166.122
PODMUR;782560.0106;6280614.799
PODMUR;782605.5766;6280497.028
PODMUR;782834.4987;6280202.179
PODMUR;782833.5532;6280215.598
PODMUR;783036.3643;6279933.776
PODMUR;783044.7533;6279917.537
PODMUR;782737.8943;6280249.093
PODMUR;782768.8663;6280153.049
PODMUR;826322.1493;6317404.202
PODMUR;754318.1381;6267084.89
PODMUR;754373.3386;6267348.779
PODMUR;754326.1282;6267374.697
PODMUR;754316.9847;6267230.632
PODMUR;753236.2821;6265720.771
PODMUR;753924.8279;6266405.313
PODMUR;753885.0065;6266503.908
PODMUR;753297.2951;6265796.07
PODMUR;754263.1438;6267144.65
PODMUR;756270.2275;6268422.482
PODMUR;754310.5335;6267081.338
PODMUR;812395.1902;6297701.341
PODMUR;812433.2797;6297341.796
PODMUR;812952.0403;6297870.974
PODMUR;812923.955;6296882.996
PODMUR;812794.5504;6297121.651
PODMUR;812843.1688;6297919.195
PODMUR;812849.9191;6297928.12
PODMUR;811887.2163;6296936.246
PODMUR;820080.705;6296492.689
PODMUR;819756.4073;6296479.464
PODMUR;819757.2153;6296477.499
PODMUR;819757.9486;6296474.834
PODMUR;820077.9183;6296490.513
PODMUR;728506.0474;6285596.186
PODMUR;751197.1796;6331657.73
PODMUR;756460.3483;6314760.963
PODMUR;757795.9421;6257600.355
PODMUR;757665.4938;6257568.126
PODMUR;757859.5228;6257620.331
PODMUR;757862.2324;6257615.86
PODMUR;757870.1197;6257620.924
PODMUR;757912.8269;6257627.374
PODMUR;757749.3159;6257616.788
PODMUR;757909.1222;6257619.039
PODMUR;757870.044;6257620.966
PODMUR;757820.8585;6257621.462
PODMUR;757510.9539;6257556.533
PODMUR;728285.9372;6283399.817
PODMUR;728288.5059;6283406.299
PODMUR;836449.7118;6312761.494
PODMUR;757528.3424;6257544.77
PODMUR;806139.6011;6295747.119
PODMUR;821031.9775;6293144.08
PODMUR;782738.1588;6280351.351
PODMUR;799843.2079;6295165.367
PODMUR;744097.266;6293247.502
PODMUR;768056.9431;6282028.848
PODMUR;815678.6944;6296325.105
PODMUR;815854.6572;6296524.388
PODMUR;815873.8803;6296526.712
PODMUR;757562.4781;6257403.404
PODMUR;815748.3996;6296228.001
PODMUR;815730.3549;6296216.362
PODMUR;815926.848;6296320.131
PODMUR;782659.7097;6280682.353
PODMUR;782606.7171;6279944.882
PODMUR;782557.1543;6280633.087
PODMUR;740987.6199;6294797.187
PODMUR;763706.1807;6284237.162
PODMUR;763723.5615;6284305.632
PODMUR;768905.4554;6288428.103
PODMUR;765935.1636;6278687.42
PODMUR;765955.4683;6278632.471
PODMUR;763794.8775;6284375.001
PODMUR;782381.4145;6333652.729
PODMUR;826340.7891;6317535.664
PODMUR;765847.3192;6276015.139
PODMUR;765694.8142;6275550.875
PODMUR;765772.2812;6273797.745
PODMUR;776499.3096;6318912.071
PODMUR;765246.2059;6273768.871
PODMUR;819775.1217;6296546.754
PODMUR;819906.3686;6296528.703
PODMUR;759328.781;6267011.561
PODMUR;747172.2416;6300815.383
PODMUR;758333.1724;6266213.202
PODMUR;758318.9155;6266197.928
PODMUR;743299.607;6297757.397
PODMUR;812387.3818;6325597.473
PODMUR;826252.351;6317778.257
PODMUR;799500.6709;6295455.675
PODMUR;734864.127;6244716.789
PODMUR;734880.188;6244649.998
PODMUR;734904.3015;6244352.898
PODMUR;734900.2966;6244287.921
PODMUR;734640.2251;6244110.581
PODMUR;734680.0456;6244683.309
PODMUR;734824.7396;6244932.418
PODMUR;733408.0414;6246479.345
PODMUR;734686.6636;6244724.719
PODMUR;733725.3334;6246481.242
PODMUR;734267.7257;6246417.896
PODMUR;734413.0998;6246680.119
PODMUR;734067.4795;6246731.556
PODMUR;735325.7726;6246048.229
PODMUR;735317.2311;6245869.574
PODMUR;735093.1423;6245924.078
PODMUR;735084.3925;6245931.468
PODMUR;735096.3811;6245984.145
PODMUR;782620.4631;6280826.969
PODMUR;782609.9621;6280918.318
PODMUR;782637.5856;6280782.834
PODMUR;782659.4341;6280694.828
PODMUR;782660.908;6280659.931
PODMUR;782670.9003;6280627.757
PODMUR;782849.2086;6280170.249
PODMUR;782849.1628;6280168.868
PODMUR;782718.7135;6280283.294
PODMUR;782745.7571;6280199.634
PODMUR;782840.3263;6280008.986
PODMUR;782847.9827;6279999.603
PODMUR;782682.3815;6280056.012
PODMUR;782652.8242;6280120.617
PODMUR;782616.1474;6280195.629
PODMUR;782613.714;6280225.067
PODMUR;782556.0887;6280178.668
PODMUR;783345.4992;6279405.533
PODMUR;783580.594;6279202.231
PODMUR;783619.2193;6279136.18
PODMUR;783577.3194;6279199.667
PODMUR;767752.5029;6274009.948
PODMUR;793193.2573;6292553.944
PODMUR;793195.7631;6292561.1
PODMUR;686822.1245;6236303.567
PODMUR;686822.1245;6236303.567
PODMUR;686822.1245;6236303.567
PODMUR;736951.9173;6271555.487
PODMUR;731257.7263;6283039.61
PODMUR;770282.5455;6279849.246
PODMUR;767367.6569;6285074.898
PODMUR;768129.654;6272642.205
PODMUR;773403.164;6274162.931
PODMUR;769570.5;6305473.5
PODMUR;767222.1796;6284704.79
PODMUR;773408.9039;6274154.313
PODMUR;773598.6214;6273945.649
PODMUR;767307.2474;6284618.997
PODMUR;767278.9418;6284670.824
PODMUR;773412.3324;6274157.809
PODMUR;748993.0065;6310193.254
PODMUR;770322.1854;6279868.677
PODMUR;702013.6568;6178668.076
PODMUR;700577.6413;6176327.938
PODMUR;699900.6426;6176493.188
PODMUR;703076.2063;6185830.178
PODMUR;771901.4876;6281002.665
PODMUR;805490.024;6370512.046
PODMUR;730081.797;6255850.368
PODMUR;691899.3495;6239872.296
PODMUR;692144.6631;6239422.366
PODMUR;836438.952;6349463.134
PODMUR;826314.0798;6317351.343
PODMUR;782425.1896;6333768.89
PODMUR;781922.9698;6333794.818
PODMUR;782430.6398;6333781.33
PODMUR;807967.0973;6279437.824
PODMUR;820106.8829;6296536.661
PODMUR;778471.4656;6283328.979
PODMUR;830085.0211;6289651.54
PODMUR;776326.7154;6318138.814
PODMUR;795565.8216;6292202.523
PODMUR;813303.6408;6295822.001
PODMUR;833636.4842;6347528.342
PODMUR;755336.4383;6281531.352
PODMUR;758117.0589;6287132.795
PODMUR;758117.0589;6287132.795
PODMUR;758117.0589;6287132.795
PODMUR;758117.0589;6287132.795
PODMUR;758117.0589;6287132.795
PODMUR;758117.0589;6287132.795
PODMUR;758443.4793;6286508.774
PODMUR;758121.1957;6287077.094
PODMUR;758123.1542;6287080.663
PODMUR;758117.0589;6287132.795
PODMUR;754681.4816;6285011.699
PODMUR;758082.3;6287074
PODMUR;758191.5247;6285969.886
PODMUR;758631.0691;6286294.147
PODMUR;767471.8896;6271027.302
PODMUR;758119.8504;6287063.386
PODMUR;758130.7572;6287097.654
PODMUR;760679.7728;6285065.297
PODMUR;753774.9058;6299258.333
PODMUR;758133.5379;6287080.758
PODMUR;757982.6473;6284729.907
PODMUR;758109.3722;6287073.638
PODMUR;758054.5859;6285537.553
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;842032.2796;6321497.746
PODMUR;809255.9633;6392077.962
PODMUR;809255.9633;6392077.962
PODMUR;786937.9834;6370297.045
PODMUR;643098.3338;6199943.499
PODMUR;787016.0262;6370261.018
PODMUR;762208.1804;6306371.567
PODMUR;686157.5829;6250696.877
PODMUR;772986.7033;6272855.463
PODMUR;809786.9788;6389911.976
PODMUR;811529.9775;6386154.975
PODMUR;801749.9637;6280841.77
PODMUR;668753.8063;6151611.331
PODMUR;690724.8425;6176915.298
PODMUR;818564.4703;6278778.226
PODMUR;837746.5856;6341661.568
PODMUR;838765.9238;6340453.684
PODMUR;838599.9172;6340215.554
PODMUR;809259.5687;6272799.521
PODMUR;809368.2987;6273060.387
PODMUR;750191.7324;6290385.683
PODMUR;780329.1508;6313648.207
PODMUR;824534.9849;6293371.312
PODMUR;823478.5909;6293728.637
PODMUR;827597.4097;6292876.227
PODMUR;818526.3259;6337611.129
PODMUR;728448.7772;6250402.993
PODMUR;729078.6644;6251028.324
PODMUR;729382.085;6252074.618
PODMUR;784366.2059;6273761.358
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;646065.8545;6195571.324
PODMUR;743661.9512;6283133.07
PODMUR;817006.2231;6361234.47
PODMUR;779133.1701;6320283.345
PODMUR;804802.6197;6316338.455
PODMUR;797518.7999;6331502.678
PODMUR;804794.9724;6315954.108
PODMUR;779866.01;6284703.185
PODMUR;823135.6185;6317824.066
PODMUR;782451.1934;6286819.038
PODMUR;712432.5998;6278535.374
PODMUR;725775.8401;6249264.714
PODMUR;782483.4938;6286740.843
PODMUR;779352.9361;6285647.91
PODMUR;735286.6837;6263838.967
PODMUR;781407.2488;6284340.414
PODMUR;780544.9744;6313585.958
PODMUR;781787.8862;6282746.575
PODMUR;784163.1932;6344789.255
PODMUR;781789.2012;6282728.469
PODMUR;750116.9843;6303441.583
PODMUR;713952.0353;6295775.57
PODMUR;773497.9;6317808.562
PODMUR;795718.168;6350798.807
PODMUR;811423.8041;6344593.547
PODMUR;795718.168;6350798.807
PODMUR;804543.3337;6350571.986
PODMUR;748812.2489;6320739.995
PODMUR;788944.4264;6331479.777
PODMUR;790054.7686;6331606.301
PODMUR;790054.7686;6331606.301
PODMUR;790057.8655;6331607.579
PODMUR;793129.5312;6265133.11
PODMUR;793502.6509;6265848.296
PODMUR;792490.878;6266697.713
PODMUR;794512.3231;6264885.573
PODMUR;770882.2173;6284022.919
PODMUR;768612.5594;6269182.062
PODMUR;769978.2806;6282692.876
PODMUR;756986.9184;6293794.29
PODMUR;763879.403;6302286.293
PODMUR;781560.1687;6300048.158
PODMUR;759183.7703;6313180.161
PODMUR;762161.089;6315724.354
PODMUR;773027.0517;6272791.778
PODMUR;771413.1424;6268559.336
PODMUR;788058.1552;6280947.168
PODMUR;771059.5161;6267503.716
PODMUR;782063.4452;6278484.59
PODMUR;782371.4472;6277369.023
PODMUR;730600.9634;6285169.149
PODMUR;730263.4268;6281929.585
PODMUR;729188.0754;6283628.827
PODMUR;729737.2237;6281943.086
PODMUR;766688.6;6282152.2
PODMUR;773030.9886;6273021.428
PODMUR;789266.4715;6276837.094
PODMUR;809567.7367;6300770.421
PODMUR;773281.8446;6273780.752
PODMUR;766663.2532;6282154.341
PODMUR;771072.0952;6267521.869
PODMUR;773022.5588;6272827.304
PODMUR;772925.0456;6272964.919
PODMUR;766697.4814;6282160.861
PODMUR;769557.3459;6282595.907
PODMUR;763626.2614;6275885.232
PODMUR;799668.3221;6312600.131
PODMUR;799235.0014;6312526.357
PODMUR;764740.7069;6307471.41
PODMUR;641145.101;6231828.314
PODMUR;641145.101;6231828.314
PODMUR;654551.9923;6201176.357
PODMUR;646905.9206;6252995.9
PODMUR;649002.5456;6255587.248
PODMUR;811704.0061;6367514.993
PODMUR;671402.4787;6245801.743
PODMUR;770232.9521;6282214.427
PODMUR;757235.6755;6257348.307
PODMUR;805937.396;6307603.011
PODMUR;759522.2885;6311098.323
PODMUR;770203.2551;6282222.654
PODMUR;764400.9245;6287669.217
PODMUR;759922.3848;6311455.019
PODMUR;759917.2428;6311454.97
PODMUR;825706.2882;6330172.839
PODMUR;769572.962;6278545.387
PODMUR;764201.1363;6287574.176
PODMUR;770211.9081;6282218.315
PODMUR;805959.0516;6307548.581
PODMUR;770286.723;6282195.858
PODMUR;769514.7928;6278317.013
PODMUR;759736.9274;6311558.17
PODMUR;769379.996;6278605.304
PODMUR;764559.3912;6287575.464
PODMUR;757278.0667;6257473.963
PODMUR;779495.8067;6335560.47
PODMUR;769383.132;6278472.963
PODMUR;796948.6252;6292250.415
PODMUR;781411.7147;6284424.955
PODMUR;757331.5546;6257518.573
PODMUR;759913.7544;6311458.493
PODMUR;781302.1349;6284329.304
PODMUR;779320.5525;6335428.264
PODMUR;769660.7509;6278442.645
PODMUR;826141.7376;6331186.571
PODMUR;757373.1879;6257529.617
PODMUR;768217.6254;6300345.584
PODMUR;770449.2133;6282187.58
PODMUR;805938.3488;6307651.927
PODMUR;782156.1873;6316336.546
PODMUR;840437.0072;6399406.955
PODMUR;733590.0397;6254777.92
PODMUR;733586.0422;6254776.249
PODMUR;733587.3045;6254769.377
PODMUR;733581.5719;6254768.859
PODMUR;733567.059;6254761.19
PODMUR;733585.3107;6254777.399
PODMUR;733569.446;6254765.081
PODMUR;733590.3757;6254776.712
PODMUR;733586.7016;6254774.757
PODMUR;733584.4173;6254776.005
PODMUR;733588.1777;6254794.944
PODMUR;733813.2731;6254990.252
PODMUR;733587.3358;6254790.053
PODMUR;733590.2931;6254796.717
PODMUR;733600.7476;6254793.305
PODMUR;733589.2776;6254774.18
PODMUR;754836.5111;6263304.762
PODMUR;733364.1;6254809.4
PODMUR;733566.0325;6254779.257
PODMUR;733587.3358;6254790.053
PODMUR;733587.3358;6254790.053
PODMUR;733584.3104;6254779.903
PODMUR;733541.36;6254767.279
PODMUR;733565.3539;6254752.991
PODMUR;733571.3989;6254770.772
PODMUR;733546.4097;6254782.65
PODMUR;733552.1715;6254781.693
PODMUR;839687.0054;6405732.037
PODMUR;826827.6209;6311634.191
PODMUR;728518.5794;6285663.168
PODMUR;823074.142;6297655.36
PODMUR;757024.4647;6267845.413
PODMUR;757004.3398;6267834.119
PODMUR;758501.8531;6268222.907
PODMUR;650269.2857;6234770.237
PODMUR;757173.5389;6268002.359
PODMUR;762434.0991;6274498.335
PODMUR;758211.306;6268289.611
PODMUR;821016.3202;6327484.487
PODMUR;821168.7808;6327588.33
PODMUR;804690.0249;6283029.085
PODMUR;723656.0325;6293018.941
PODMUR;823067.5564;6320695.052
PODMUR;826512.6989;6312151.492
PODMUR;817716.0246;6312958.356
PODMUR;823123.6375;6297567.849
PODMUR;731989.5243;6290923.202
PODMUR;739715.6041;6284085.846
PODMUR;758492.2166;6304755.025
PODMUR;643162.7268;6234427.751
PODMUR;780982.0625;6289678.229
PODMUR;683739.3479;6159388.775
PODMUR;797325.5367;6295353.172
PODMUR;763996.7261;6267132.444
PODMUR;764101.5526;6267087.943
PODMUR;801294.8181;6292080.82
PODMUR;844673.64;6324096.915
PODMUR;834751.9737;6333979.445
PODMUR;779430.0841;6286235.488
PODMUR;779485.818;6286036.125
PODMUR;779492.8628;6286247.386
PODMUR;755959.2382;6302458.333
PODMUR;801383.717;6292471.245
PODMUR;791472.129;6342195.026
PODMUR;786284.3759;6333410.626
PODMUR;643162.7268;6234427.751
PODMUR;712029.5384;6258676.793
PODMUR;819883.9961;6296526.912
PODMUR;810707.4451;6300290.38
PODMUR;810707.4451;6300290.38
PODMUR;810707.4451;6300290.38
PODMUR;768910.0185;6281021.315
PODMUR;768910.0185;6281021.315
PODMUR;768910.0185;6281021.315
PODMUR;768910.0185;6281021.315
PODMUR;768910.0185;6281021.315
PODMUR;784866.0937;6340624.98
PODMUR;741602.5758;6281930.672
PODMUR;786481.7386;6301197.908
PODMUR;745192.4903;6268551.027
PODMUR;784866.0937;6340624.98
PODMUR;637123.8293;6208550.98
PODMUR;723812.8273;6257820.564
PODMUR;744970.2828;6285132.128
PODMUR;725999.3822;6291805.639
PODMUR;781076.0201;6351227.873
PODMUR;726205.3828;6292013.93
PODMUR;784949.9345;6340273.213
PODMUR;772394.7393;6316935.282
PODMUR;637321.6285;6208975.436
PODMUR;807595.0639;6371293.573
PODMUR;781917.6117;6350852.536
PODMUR;771819.8827;6315724.835
PODMUR;793739.5498;6290314.11
PODMUR;778522.2108;6272419.641
PODMUR;689612.4978;6169842.952
PODMUR;689605.8857;6169841.207
PODMUR;685295.0007;6169871.392
PODMUR;703713.9289;6159945.639
PODMUR;735823.5649;6268016.295
PODMUR;648646.4739;6244522.971
PODMUR;781735.8382;6282770.125
PODMUR;782681.0332;6292034.036
PODMUR;810134.8964;6323470.445
PODMUR;844416.2132;6323635.36
PODMUR;844427.398;6323602.272
PODMUR;782785.4893;6291935.368
PODMUR;810569.3663;6323099.978
PODMUR;810116.7547;6323595.639
PODMUR;773158.1508;6277838.474
PODMUR;791084.5264;6341622.744
PODMUR;781093.6561;6289779.677
PODMUR;781183.2843;6289769.706
PODMUR;810581.0821;6323096.648
PODMUR;803660.6419;6290960.363
PODMUR;767279.5965;6270643.838
PODMUR;811025.0535;6325727.707
PODMUR;759666.0363;6312220.47
PODMUR;773177.3411;6278174.127
PODMUR;796451.5284;6337668.936
PODMUR;782695.6092;6292400.989
PODMUR;810187.8899;6301955.032
PODMUR;810108.2825;6301890.258
PODMUR;809750.5893;6302960.558
PODMUR;799804.8232;6330208.335
PODMUR;810171.6824;6302305.818
PODMUR;810133.825;6302242.195
PODMUR;800527.2998;6285876.925
PODMUR;806337.8205;6283325.146
PODMUR;809328.9491;6302139.317
PODMUR;810164.18;6301981.844
PODMUR;770433.6647;6266977.794
PODMUR;800179.0158;6279341.909
PODMUR;800675.2546;6285386.932
PODMUR;810117.61;6301896.512
PODMUR;803280.1193;6282242.152
PODMUR;809389.5894;6302019.444
PODMUR;809249.7229;6302461.806
PODMUR;764734.1047;6264828.493
PODMUR;791546.0415;6268738.351
PODMUR;806513.4341;6286394.229
PODMUR;800745.1774;6285269.685
PODMUR;810174.7787;6301878.47
PODMUR;810147.2761;6301874.753
PODMUR;810191.6956;6301867.546
PODMUR;801211.569;6302205.885
PODMUR;811962.7297;6283262.169
PODMUR;766651.3917;6299546.04
PODMUR;764117.4707;6307333.26
PODMUR;769236.0348;6300116.663
PODMUR;740371.6623;6271109.361
PODMUR;740343.9248;6271105.728
PODMUR;802025.4594;6289522.198
PODMUR;808428.9267;6304625.442
PODMUR;782292.8811;6314490.166
PODMUR;802529.3425;6320517.871
PODMUR;808496.9522;6305602.407
PODMUR;794462.8524;6321473.92
PODMUR;795335.7966;6322440.773
PODMUR;795289.776;6322461.456
PODMUR;795246.1216;6322439.289
PODMUR;810052.533;6302410.875
PODMUR;810092.4339;6302522.059
PODMUR;802024.2177;6289539.27
PODMUR;813776.5973;6324561.511
PODMUR;797053.9531;6308873.577
PODMUR;795386.9388;6322319.41
PODMUR;802039.1837;6289520.118
PODMUR;802020.944;6289526.05
PODMUR;778588.2921;6349860.896
PODMUR;816357.1765;6303005.14
PODMUR;814853.2261;6309565.195
PODMUR;817343.0329;6346028.794
PODMUR;781398.3582;6315035.362
PODMUR;808321.8447;6304687.528
PODMUR;831238.0838;6342985.11
PODMUR;835260.383;6340821.186
PODMUR;747533.9729;6319586.037
PODMUR;808570.2249;6305607.912
PODMUR;813872.9184;6324734.305
PODMUR;805650.9536;6291429.662
PODMUR;795223.9689;6322439.697
PODMUR;795248.0582;6322442.892
PODMUR;748571.1472;6259631.872
PODMUR;795227.3212;6322448.282
PODMUR;795222.7753;6322443.144
PODMUR;798826.0376;6312923.325
PODMUR;795466.5827;6322150.366
PODMUR;808315.9568;6304702.228
PODMUR;795122.1443;6322488.561
PODMUR;795170.9513;6322443.733
PODMUR;795222.7753;6322443.144
PODMUR;795796.9986;6321468.599
PODMUR;780619.6472;6348286.767
PODMUR;803943.3373;6320529.341
PODMUR;795239.0017;6322442.311
PODMUR;785817.5304;6323126.835
PODMUR;788264.1835;6339705.197
PODMUR;798872.7041;6285483.061
PODMUR;810336.1122;6302484.264
PODMUR;802582.63;6320194.584
PODMUR;795457.1457;6322175.005
PODMUR;796859.1291;6320732.103
PODMUR;795248.0582;6322442.892
PODMUR;781398.3582;6315035.362
PODMUR;810323.0761;6302345.111
PODMUR;810143.4015;6302255.937
PODMUR;802532.5195;6319483.629
PODMUR;802989.6384;6324908.604
PODMUR;810124.2191;6342773.957
PODMUR;802021.8772;6289523.175
PODMUR;805641.7748;6291423.489
PODMUR;810278.7241;6302391.799
PODMUR;807969.1186;6279440.042
PODMUR;802030.6339;6289535.319
PODMUR;802020.944;6289526.05
PODMUR;748565.9593;6259628.368
PODMUR;825849.4082;6300552.384
PODMUR;805654.4356;6291442.705
PODMUR;825774.9937;6300523.319
PODMUR;808534.1439;6305713.115
PODMUR;795277.8191;6322459.008
PODMUR;810015.0722;6302724.962
PODMUR;810748.4819;6319176.007
PODMUR;800638.2939;6288839.938
PODMUR;824643.8243;6346398.066
PODMUR;800630.8359;6288899.043
PODMUR;802021.4991;6289525.154
PODMUR;810069.712;6302563.555
PODMUR;808560.4708;6304695.929
PODMUR;795252.4661;6322448.514
PODMUR;796134.3127;6298616.82
PODMUR;795267.1803;6322446.291
PODMUR;810233.0736;6302754.55
PODMUR;808404.57;6304558.232
PODMUR;795268.6073;6322452.758
PODMUR;795324.6603;6322459.602
PODMUR;768608.0742;6269180.947
PODMUR;823415.8372;6317761.396
PODMUR;810162.6375;6302388.895
PODMUR;823999.1939;6350687.582
PODMUR;824514.7186;6350641.122
PODMUR;824472.2143;6350584.837
PODMUR;748568.7881;6259625.913
PODMUR;802021.9489;6289523.732
PODMUR;807924.5024;6279673.125
PODMUR;807966.9921;6279677.945
PODMUR;807968.8048;6279476.382
PODMUR;807965.5885;6279703.18
PODMUR;807931.4171;6279504.387
PODMUR;802411.4293;6289671.298
PODMUR;808001.0993;6279470.986
PODMUR;641281.5136;6194440.596
PODMUR;647395.0011;6194793.821
PODMUR;619946.827;6200558.206
PODMUR;621674.8948;6199097.506
PODMUR;630845.4039;6196828.699
PODMUR;620076.584;6200338.043
PODMUR;787451.0165;6369947.98
PODMUR;787464.0336;6369968.047
PODMUR;793767.0247;6367352.044
PODMUR;787358.0094;6370052.008
PODMUR;793096.582;6290376.918
PODMUR;803816.9849;6292493.807
